content,sentiment_value
"The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment",0.458
"I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage",0.688
"What terrible thing to see and have no vision-\\n\\nHelen Keller-\\n\\n-Begin with the end in mind-\\n\\nStephen Covey-\\n\\n #whereareugoing ",0.396
"@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",0.5
"Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger",0.646
"Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween \xf0\x9f\x98\x88",0.375
"@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment",0.771
"So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed ",0.292
"@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.",0.396
"13 hour @bus rides make me  #sorry",0.271
"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. ",0.479
"Never let me see you frown",0.229
"@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop",0.646
"Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle",0.845
"I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road ",0.792
"@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --",0.562
"How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##",0.938
"@JohnJHarwood @GWGMJ30 It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.",0.653
"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",0.479
"@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden",0.458
"@HillaryClinton It's your party that has divided this nation.  You inflame the minority population as well as pander.  You are a disgrace.",0.646
"As your own lives in order to complete our amazing life journey successfully, it is there. ",0.357
"Police: Atlanta rapper Shawty Lo killed in fiery car crash",0.396
"@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--",0.375
"I HATE little girls \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 got a lot off growing up to do!!! #fuming",0.875
"no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute",0.208
"@RichardHBell Yes, I think he held a grudge ...",0.375
"@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin",0.479
"my momma irritate me asking all these questions like gone \xf0\x9f\x98\xa4",0.417
"@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything",0.465
"13 hour @bus rides make me #angry #sorry",0.688
"I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC",0.396
"@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it",0.625
"As usual disappointing #offense by @HoustonTexans ...#Texans",0.458
"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",0.625
"I just killed a spider so big it sprayed spider guts on me like a horror movie.\\n #ugh ",0.341
"@Trump_Videos she looks completely #rabid @realDonaldTrump",0.5
"@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout",0.583
"What terrible thing to see and have no vision-\\n\\nHelen Keller-\\n\\n-Begin with the end in mind-\\n\\nStephen Covey-\\n\\n#whereareugoing #relentless",0.396
"I'm so annoyed/sad YouTube is burning itself to the ground \xf0\x9f\x99\x84\xf0\x9f\x99\x84",0.604
"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe",0.375
"Im so angry \xf0\x9f\x98\x82\xf0\x9f\x99\x83",0.75
"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",0.688
"I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage",0.52
"don't give someone power by letting their words offend you",0.333
"@TzumiXIV huff puff",0.519
"@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.",0.354
"@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh",0.817
"@macmel19 come play madden at my house after school",0.229
"I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the t\xc3\xb8p cover of cancer",0.604
"@RoyEnglish roy as fiery",0.5
"@Susan_Wilde @oohincensed @TheCanarySays no! Kinda offended that you had to ask",0.458
"@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge \xf0\x9f\x98\x82",0.417
"@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery",0.542
"Forever angry that gh ruined Molly and morgan's bond/friendship ",0.521
"Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators \xf0\x9f\x98\x81 #Chargers #Boltup #Recharged",0.479
"Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values",0.5
"@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter",0.517
"Forever angry that gh ruined Molly and morgan's bond/friendship #bitter",0.625
"When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife",0.312
"Worst juror ever? Michelle. You were Nicole's biggest threat.  #bb18",0.562
"The sun literally burning my skin",0.438
"@itgoeszaysway ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol...",0.396
"@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.",0.375
"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",0.333
"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",0.354
"@JuliaHB1 Bloody right #fume",0.5
"@laura221b I've left it for my dad to deal with \xf0\x9f\x98\x82 My work is done as soon as it's felt the wrath of my slipper \xf0\x9f\x98\xb7",0.521
"@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!",0.354
"I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked.",0.192
"bows are world of tank creats rubberbath sting weeks of",0.292
"..... wakes up and says 'have you tried changing her nappy?' \xf0\x9f\x98\xa1\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc !!!!",0.667
"People that smoke cigarettes irritate my soul.",0.492
"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",0.354
"@crystaldiamondo impossible to say. We can only hope that I don\xe2\x80\x99t unwittingly trigger her ferocious side again. Hell hath no fury..",0.625
"@marcavis @AntisocialJW2 I've always been fiery, but never radical.",0.438
"I guess #bradangelina &gt; #anger &gt; #blacklivesmatter",0.5
"snap music kept me from running into traffic 2005-2007.",0.333
"@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage",0.625
"So Rangers v Celtic ll ",0.229
"@nytopinion  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?",0.562
"@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat",0.583
"dammit @TMobile whays going on!!! \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 lol #raging #smh #mobilefails",0.75
"#Forgiveness\xc2\xa0might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .",0.354
"Get to the gym and discover I forgot to put my gym shoes back in my bad \xf0\x9f\x98\xa4  #wwhhyyy",0.562
"Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed",0.521
"you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm ",0.375
"How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage",0.667
"@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause \xf0\x9f\x91\x80",0.458
"Just saw lil homie @NICKMERCS rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost...",0.312
"@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing",0.312
"I screened my own snap what kind of narcissistic ass would smh",0.479
"I really wish my road rage wasn't so damn bad lmaooooo",0.604
"@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR",0.312
"dammit @TMobile whays going on!!! \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 lol  #smh #mobilefails",0.792
"Literally fuming fuck sake",0.86
"@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. ",0.438
"Thought the Xbox one s madden bundle would come with a physical copy of madden not a code\xf0\x9f\x98\xb4 it's gonna take fucking forever to download lol",0.625
"@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry",0.542
"follow my girl tiff she only got 3 followers\xf0\x9f\x92\x96\xf0\x9f\x92\x98\xf0\x9f\x92\x96\xf0\x9f\x92\x98\xf0\x9f\x92\x98 @00tiffanyr",0.188
"@KatzeAnilothei this amount of greedy mooching makes me snarl.",0.75
"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",0.5
"@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?",0.604
"Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...",0.562
"How was Natalie one of the top three favorites?! #toofaced and #bitter \xf0\x9f\x99\x84",0.667
"Being #relentless is absolutely the only way to success. Never, ever, ever give up!",0.271
"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",0.562
"At the point today where if someone says something remotely kind to me, a waterfall will burst out of my eyes",0.319
"@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage",0.583
"I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? \xf0\x9f\x98\x85",0.375
"remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao",0.417
"@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #outrage #Victim",0.833
"That way ur so angry you can literally feel ur blood boiling",0.75
"I'm nothing but a hateful and bitter fag",0.75
