content,sentiment_value
"I can never find the exact #emoji that I'm after at the exact moment that I need it #panic",0.688
"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",0.36
"She was so posh it frightened me. I'm still scared.",0.81
"That last minute was like watching a horror show #GBBO \xf0\x9f\x98\xa5",0.5
"@NaziaMemon01 yeah a terror packed terror supported speech..",0.583
"bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church ",0.224
"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile ",0.542
"@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience",0.521
"T minus 10 hours till I meet with a designer who wants me to model his new fashion line \xf0\x9f\x98\xac\xf0\x9f\x98\xb6 !!!",0.667
"@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible",0.562
"@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.",0.438
"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",0.688
"@corruptmelon now im feeling the #worry",0.854
"How can America be so openly embracing racism. #dismayed",0.604
"*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*",0.375
"Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart",0.188
"#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash",0.417
"If children live with #ridicule, they learn to feel ",0.542
"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",0.271
"Marcus Roho is dreadful",0.458
"I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack",0.561
"Go away please ... I'm begging \xc2\xbb\xc2\xbb\xc2\xbb #depression #anxiety #worry #fear #sadness \\nDreams of joy and my baby to be found...Sits on #AndisBench",0.875
"@rsiereilly my heart did the flutter",0.562
"@tbergg1 mine are good rn, gonna be horrid after next week",0.521
"@chloemcaleese what a nightmare!",0.792
"#Pakistan is \xe2\x80\x98terrorist state\xe2\x80\x99, carries out #war crimes: #India to @UN.\\n#UNGA #terrorism #UN",0.667
"It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #GBBO",0.271
"Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows",0.5
"Danish pastries...oh know my nightmare! Old boots is a good description #GBBO",0.562
"@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already \xf0\x9f\x98\x82",0.375
"Southend players always haunt Man U",0.417
"@yonahimes they never posted stuff like this?????\\ni mean i was able to scroll over it so it wasnt a big deal but it was ",0.438
"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati",0.688
"Can't even believe just seeing you set my anxiety off \xf0\x9f\x96\x95",0.792
"Excited and nervous for Tuesday",0.542
"Another day Another flight \xf0\x9f\x99\x88  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed",0.521
"@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible",0.447
"im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack",0.875
"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful",0.458
"I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety",0.812
"@p4pictures it would be great but what if the card crashes \xf0\x9f\x98\xb1. It's happened to me twice #nightmare",0.854
"Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.",0.521
"@Cinestrong something a cyber bully would say",0.417
"@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #comicsans",0.333
"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",0.542
"That free kick from Rooney was awful",0.333
"@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor",0.406
"Caballero is shocking",0.479
"American horror story in bed \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc",0.417
"Paranoia is a fear every races has",0.68
"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott",0.787
"onus is on Pakistan' : @MEAIndia after #Uri #terror attack",0.583
"I'm so restless",0.729
"PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.",0.554
"@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?",0.458
"And I cried in front of my guy last night. And it's just been a horrible week but it's only for a week",0.68
"@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully",0.461
"My life is going downhill at an alarming rate",0.771
"We Are Source!!\\n\\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving",0.417
"Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life \xf0\x9f\x99\x84 #nightmare",0.771
"Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do \xf0\x9f\x98\xb3 ",0.708
"@noveliciouss OMG, that's such a beautiful quote.  #amwriting",0.083
"@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",0.583
"@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!\xf0\x9f\x98\xa1\xf0\x9f\x98\xa0",0.521
"I forgot #BB18 was on tonight \xef\x98\xb3 that is how much the real world has been distracting me #horrid \xef\x99\x85\xef\x8f\xbc\xef\x99\x88\xef\x99\x8a",0.529
"@GaryLineker yet you and all the other English pundits are afraid to criticise him",0.471
"Back on my ",0.104
"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times ",0.354
"Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme",0.48
"The anxiety I have right now\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad",0.938
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",0.398
"The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.",0.646
"My goals are so big they scare small minds",0.25
"@paige_christian awe man, when are you free then? \xe2\x98\xb9\xef\xb8\x8f\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xef\xb8\x8f\xf0\x9f\x92\x98\xf0\x9f\x92\x98\xf0\x9f\x92\x98",0.333
"@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol ",0.604
"@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking \xf0\x9f\x98\x95",0.479
"@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..",0.72
"BibleMotivate: Are you worrying/worried?\\n1Peter 5:7\\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu\xe2\x80\xa6",0.48
"@aroseblush Hello !\\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",0.438
"@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.",0.625
"@joey_coops yes Hun! Avoid at all costs!! ",0.389
"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. ",0.188
"mm nothing like a good old fashioned panic induced cry on your living room floor",0.812
"inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho",0.208
"@InfluensterVox @irontekfit I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox",0.25
"#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky",0.292
"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",0.808
"@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.",0.542
"@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible",0.271
"What an actual nightmare",0.729
"More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long",0.62
"On the last episode of #MakingAMurderer poor Brendan glad they #appeal it  #crime #documentary #reallife",0.292
"hi my names anxiety and i have shaun",0.776
"#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\\n\\n#Malaysia",0.62
"I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo",0.354
"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",0.854
"I'm afraid she's the goat you libeling people?  #goat #libeling",0.562
"@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible",0.5
"Michael Carrick should start every game for United and England",0.146
"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.",0.208
"8. sweater weather - the neighbourhood\\ngirls/girls/boys - panic! at the disco",0.458
"I can never find the exact #emoji that I'm after at the exact moment that I need it #nuclear #missiles.\\n\\n#IndianArmy ",0.5
"@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous",0.812
"I'm so old next Friday. So super old\xf0\x9f\x98\xa9\xf0\x9f\x92\x94 I dread birthdays",0.646
"I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. \xf0\x9f\x98\x95 #insomnia #anxiety #notfair",0.792
"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all ",0.25
"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm",0.292
"@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards \xf0\x9f\x98\x8a it'll get better!!",0.271
"Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore",0.417
